statename,rank,hs6,abbreviatn,val2013,val2014,val2015,val2016,share13,share14,share15,share16,change
Pennsylvania,22,841810,COMBINED REFRIGERATOR-FREEZERS W SEPARATE DOO,255.85,265.32,289.7,314.6,0.3012,0.3189,0.3632,0.4077,8.59
Pennsylvania,23,300432,MEDICAMENTS CONT CORTEX HORMONES ETC DOSES,809.06,624.62,561.82,314.13,0.9525,0.7507,0.7044,0.4071,-44.09
Pennsylvania,24,842952,MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS,398.89,420.92,351.42,298.91,0.4696,0.5059,0.4406,0.3874,-14.94
Pennsylvania,25,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,114.22,140.82,262.31,297.68,0.1345,0.1693,0.3289,0.3858,13.48
Puerto Rico,0,0,World,24163.83,23429.11,19595.35,21196.71,1.0654,0.9943,0.8716,0.9689,8.17
Puerto Rico,0,25,Top 25,18899.75,18653.55,15249.35,17072.93,78.215,79.617,77.8213,80.5452,11.96
Puerto Rico,1,293500,SULFONAMIDES,2517.11,3061.25,3796.48,3488.13,10.4168,13.066,19.3744,16.456,-8.12
Puerto Rico,2,293379,LACTAMS (EXCLUDING 6-HEXANELACTAM) NESOI,1656.62,2789.07,1227.76,2950.57,6.8558,11.9043,6.2656,13.92,140.32
Puerto Rico,3,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,1685.46,1872.14,1584.69,1401.14,6.9751,7.9907,8.0871,6.6102,-11.58
Puerto Rico,4,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",2808.94,2558.61,1557.48,1305.54,11.6245,10.9206,7.9482,6.1592,-16.18
Puerto Rico,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,2564.3,2507.34,1710.1,1092.84,10.6121,10.7018,8.727,5.1557,-36.1
Puerto Rico,6,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",8.38,26.52,68.57,1081.87,0.0347,0.1132,0.3499,5.104,1477.7
Puerto Rico,7,293399,HETEROCYCLIC COMP W NITROGEN HETERO-ATM ONLY,3172.3,1639.21,1636.25,1076.84,13.1283,6.9965,8.3502,5.0802,-34.19
Puerto Rico,8,292249,"AMINO-ACIDS & ESTERS, 1 OXYGEN FUNCTION NESOI",682.25,727.19,618.15,823.04,2.8234,3.1038,3.1546,3.8829,33.15
Puerto Rico,9,292219,"AMINO-ALCOHOLS, ETHERS ETC., 1 OXYGEN FUNCT N",581.84,517.35,650.92,531.04,2.4079,2.2081,3.3218,2.5053,-18.42
Puerto Rico,10,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,473.75,283.73,322.14,408.87,1.9606,1.211,1.644,1.9289,26.92
Puerto Rico,11,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",494.72,587.57,395.97,375.3,2.0473,2.5079,2.0207,1.7705,-5.22
Puerto Rico,12,271111,"NATURAL GAS, LIQUEFIED",555.88,640.45,411.16,357.13,2.3004,2.7336,2.0983,1.6848,-13.14
Puerto Rico,13,293359,"COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO",152.04,354.41,199.76,334.87,0.6292,1.5127,1.0194,1.5798,67.64
Puerto Rico,14,293410,"HETERCYC CMP, UNFUSED THIAZOLE RING IN THE ST",11.16,14.23,12.32,264.34,0.0462,0.0607,0.0629,1.2471,2044.98
Puerto Rico,15,853620,AUTO CIRCUIT BREAKERS VOLTAGE NOT EXCEEDING 1,64.21,103.93,94.6,258.55,0.2657,0.4436,0.4828,1.2198,173.32
Puerto Rico,16,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN,201.23,220.58,255.22,244.96,0.8328,0.9415,1.3024,1.1556,-4.02
Puerto Rico,17,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",131.14,160.87,150.42,173.18,0.5427,0.6866,0.7676,0.817,15.13
Puerto Rico,18,270119,"COAL NESOI, NOT AGGLOMERATED",140.84,205.67,152.23,164.04,0.5828,0.8778,0.7769,0.7739,7.75
Puerto Rico,19,300390,"MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC",660.24,23.04,87.1,160.06,2.7323,0.0983,0.4445,0.7551,83.77
Puerto Rico,20,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",139.23,151.05,88.16,122.78,0.5762,0.6447,0.4499,0.5792,39.27
Puerto Rico,21,293339,CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI,44.61,18.59,75.85,118.63,0.1846,0.0793,0.3871,0.5596,56.4
Puerto Rico,22,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",75.85,84.65,89.43,95.77,0.3139,0.3613,0.4564,0.4518,7.08
Puerto Rico,23,710691,"SILVER, UNWROUGHT NESOI",0,0,3.38,95.4,0,0,0.0173,0.4501,2718.66
Puerto Rico,24,293790,"HORMONES, PROSTAGLANDINS, ETC. &DERIV, NESOI",0,0,0.02,80.97,0,0,0.0001,0.382,489151.82
Puerto Rico,25,271112,"PROPANE, LIQUEFIED",77.66,106.13,61.17,67.07,0.3214,0.453,0.3122,0.3164,9.64
Rhode Island,0,0,World,9567.98,8357.04,8237.35,8748.39,0.4219,0.3547,0.3664,0.3999,6.2
Rhode Island,0,25,Top 25,6883.84,5848.99,5841.45,6813.81,71.9467,69.9888,70.9143,77.8865,16.65
Rhode Island,1,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1945.59,1993.75,2739.39,3554.3,20.3344,23.8571,33.2557,40.628,29.75
Rhode Island,2,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1827.83,960.32,994.97,1050.15,19.1037,11.4911,12.0787,12.0039,5.55
Rhode Island,3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",1835.68,1816.57,988.82,702.62,19.1857,21.737,12.0042,8.0314,-28.94
Rhode Island,4,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",282.86,142.48,177.37,222.71,2.9563,1.7049,2.1533,2.5457,25.56
Rhode Island,5,870322,"PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150",0,2.43,8.4,221.87,0,0.0291,0.102,2.5361,2541.39
Rhode Island,6,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",113.54,122.81,122.4,167.44,1.1867,1.4695,1.486,1.914,36.79
Rhode Island,7,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,16.15,15.63,10.06,105.53,0.1688,0.187,0.1221,1.2063,949.49
Rhode Island,8,711790,IMITATION JEWELRY NOT OF BASE METAL,133.33,116.48,106.87,101,1.3935,1.3938,1.2974,1.1546,-5.49
Rhode Island,9,711719,"OTH IMITATION JEWELRY, BASE METAL, INC PR MTL",121,117.05,114.78,88.17,1.2646,1.4007,1.3935,1.0078,-23.19
Rhode Island,10,900410,SUNGLASSES,78.83,71.97,67.73,77.35,0.8238,0.8612,0.8223,0.8842,14.2
Rhode Island,11,900490,"SPECTACLES, ETC, CORRECTIVE, PROTECTIVE, NESO",70.57,67.06,75.03,67.33,0.7376,0.8024,0.9109,0.7696,-10.27
Rhode Island,12,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",34.77,50.66,71.5,51.62,0.3634,0.6062,0.868,0.5901,-27.8
Rhode Island,13,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",59.24,59.96,45.03,43.4,0.6191,0.7175,0.5467,0.4961,-3.63
Rhode Island,14,30749,"CUTTLE FISH & SQUID, FROZ, DRI, SALTED OR IN",23.74,23.62,32.65,39.42,0.2481,0.2827,0.3963,0.4506,20.74
Rhode Island,15,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN",21.52,17.04,24.5,39.29,0.225,0.2039,0.2975,0.4491,60.32
Rhode Island,16,701810,GLSS BEADS IMIT PRLS PRC/SMPRC ST ETC;ART NT,61.27,46.78,36.22,35.07,0.6404,0.5597,0.4398,0.4008,-3.2
Rhode Island,17,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,29.03,30.74,26.68,31.11,0.3034,0.3678,0.3238,0.3556,16.62
Rhode Island,18,950490,GAME MACH EX COIN; BD GAME; MAH-JONG; DMNOES;,38.64,20.46,24.93,29.52,0.4039,0.2448,0.3026,0.3375,18.43
Rhode Island,19,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",20.57,22.28,31.2,28.71,0.215,0.2666,0.3788,0.3281,-8
Rhode Island,20,950510,ART F CHRISTMAS FESTIVITIES AND PTS & ACCESSO,29.05,28.09,32.19,28.59,0.3036,0.3361,0.3908,0.3268,-11.2
Rhode Island,21,392690,"ARTICLES OF PLASTICS, NESOI",37.01,31.44,32.61,26.81,0.3868,0.3762,0.3959,0.3065,-17.78
Rhode Island,22,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,49.57,34.65,28.22,26.27,0.5181,0.4147,0.3426,0.3003,-6.91
Rhode Island,23,850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0.2,0.3,0.43,26.05,0.002,0.0035,0.0053,0.2977,5897.53
Rhode Island,24,291736,TEREPHTHALIC ACID AND ITS SALTS,33.55,31.26,24.76,25.47,0.3506,0.3741,0.3006,0.2912,2.89
Rhode Island,25,903190,"PTS, OF MACH NESOI IN THIS CHAP,& PROFILE PRO",20.31,25.18,24.69,24.02,0.2123,0.3012,0.2997,0.2746,-2.7
South Carolina,0,0,World,32899.4,37804.58,39032.06,36107.34,1.4506,1.6044,1.7362,1.6504,-7.49
South Carolina,0,25,Top 25,9967.23,12067.24,12932.71,11703.29,30.2961,31.92,33.1335,32.4125,-9.51
South Carolina,1,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,1063.32,1247.27,900.94,1180.26,3.232,3.2993,2.3082,3.2688,31
South Carolina,2,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",1393.47,2062.45,2329.63,902.39,4.2355,5.4556,5.9685,2.4992,-61.26
South Carolina,3,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",992.31,745.38,683.03,857.71,3.0162,1.9717,1.7499,2.3754,25.58
South Carolina,4,870840,GEAR BOXES FOR MOTOR VEHICLES,649.78,838.21,820.16,851.85,1.975,2.2172,2.1012,2.3592,3.86
South Carolina,5,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,1029.03,997.5,1024.76,829.09,3.1278,2.6386,2.6254,2.2962,-19.09
South Carolina,6,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,249.63,454.24,561.08,620.16,0.7588,1.2015,1.4375,1.7175,10.53
South Carolina,7,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",518.52,552.58,588.79,490.58,1.5761,1.4617,1.5085,1.3587,-16.68
South Carolina,8,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,323.06,295.2,296.25,459.23,0.982,0.7809,0.759,1.2718,55.01
South Carolina,9,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",497.72,589.03,499.32,439.67,1.5129,1.5581,1.2793,1.2177,-11.95
South Carolina,10,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",263.94,290.81,336.36,438.93,0.8023,0.7693,0.8617,1.2156,30.5
South Carolina,11,852691,RADIO NAVIGATIONAL AID APPARATUS,129.05,425.38,263.09,427.35,0.3922,1.1252,0.674,1.1836,62.44
South Carolina,12,846729,"TOOLS FOR WK IN  HAND,W/ SELF-CONT ELEC MOTOR",361.91,389.22,346.01,408.56,1.1001,1.0296,0.8865,1.1315,18.08
South Carolina,13,870850,DRIVE AXLES WITH DIFFERENTIAL FOR MOTOR VEHIC,181.19,154.9,386.33,370.51,0.5507,0.4097,0.9898,1.0261,-4.09
South Carolina,14,841199,GAS TURBINE PARTS NESOI,154.19,227.18,283.63,361.54,0.4687,0.6009,0.7267,1.0013,27.47
South Carolina,15,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,384.3,394.03,367.57,358.08,1.1681,1.0423,0.9417,0.9917,-2.58
South Carolina,16,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",178.8,346.25,394.18,331.87,0.5435,0.9159,1.0099,0.9191,-15.81
South Carolina,17,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",287.34,310.15,354.56,322.72,0.8734,0.8204,0.9084,0.8938,-8.98
South Carolina,18,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,252.58,287.74,377.23,321.7,0.7677,0.7611,0.9665,0.891,-14.72
South Carolina,19,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,232.22,363.18,367.44,301.77,0.7058,0.9607,0.9414,0.8358,-17.87
South Carolina,20,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",135.2,183.85,239.13,255.75,0.411,0.4863,0.6126,0.7083,6.95
South Carolina,21,640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,98.49,114.81,151.92,249.82,0.2994,0.3037,0.3892,0.6919,64.44
South Carolina,22,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,110.46,28.89,479.1,236.79,0.3357,0.0764,1.2274,0.6558,-50.58
South Carolina,23,841330,"FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST",238.32,237.51,250.13,230.27,0.7244,0.6283,0.6408,0.6377,-7.94
South Carolina,24,848120,VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISS,81.89,218.73,295.54,228.68,0.2489,0.5786,0.7572,0.6333,-22.62
South Carolina,25,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,160.52,312.75,336.56,228,0.4879,0.8273,0.8623,0.6315,-32.26
South Dakota,0,0,World,998.62,1042.51,1140.36,1031.07,0.044,0.0442,0.0507,0.0471,-9.58
South Dakota,0,25,Top 25,433.16,520.57,500.46,487.24,43.3761,49.9343,43.8864,47.2554,-2.64
South Dakota,1,160250,PREPARED OR PRESERVED BOVINE MEAT ETC. NESOI,109.67,140,157.24,166.25,10.9826,13.4292,13.7889,16.1244,5.73
South Dakota,2,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,20.18,18.51,17.27,40.8,2.0211,1.7755,1.5145,3.9575,136.27
South Dakota,3,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",28.24,29.44,23.27,24.01,2.8276,2.8235,2.0405,2.3291,3.2
South Dakota,4,271112,"PROPANE, LIQUEFIED",10.49,21.91,18.28,20.14,1.0509,2.1015,1.603,1.9529,10.15
South Dakota,5,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,8.58,16.54,14.96,19.16,0.8597,1.5865,1.3121,1.8581,28.04
South Dakota,6,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",26.46,14.11,11.45,16.78,2.6495,1.3538,1.0038,1.6271,46.56
South Dakota,7,310420,POTASSIUM CHLORIDE,20.3,17.29,23.13,15.74,2.0333,1.6583,2.0281,1.5267,-31.94
South Dakota,8,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",15.38,21.72,25.5,13.8,1.5398,2.0831,2.2362,1.3385,-45.88
South Dakota,9,842519,"PLY TAC&HOS,EXC SKIP,HOS FR RAIS VEH, N/POW E",14.43,15.33,14.88,13.78,1.4454,1.4707,1.3044,1.3365,-7.36
South Dakota,10,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",11.07,24.84,18.73,13.73,1.1088,2.3824,1.6422,1.3317,-26.68
South Dakota,11,10391,"SWINE, LIVE, NESOI, WEIGHING LESS THAN 50 KG",5.97,11.61,9.5,13.08,0.5981,1.1139,0.8328,1.2686,37.74
South Dakota,12,830241,"MOUNTINGS & SMLR ART & PTS FOR BUILDINGS, BAS",8.91,7.52,10.84,12.52,0.8919,0.7216,0.9507,1.2143,15.49
South Dakota,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,13.11,20.26,13.65,12.22,1.3124,1.9435,1.1971,1.1848,-10.51
South Dakota,14,870422,MTR VEH TRANS GDS COM-IG INT C P E GVW >5NOV2,13.63,18.15,15.81,11.69,1.3647,1.7409,1.386,1.1335,-26.06
South Dakota,15,853400,PRINTED CIRCUITS,9.74,10.88,12.97,10.26,0.9752,1.0433,1.137,0.9947,-20.9
South Dakota,16,870423,"TRUCK, DIESEL ENG, GVW > 20 METRIC TONS",3.86,11.55,7.45,10.08,0.3863,1.108,0.6537,0.9778,35.24
South Dakota,17,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",21.98,46.26,21.32,9.93,2.2009,4.4371,1.8696,0.9631,-53.43
South Dakota,18,310280,MIXTURES OF UREA AND AMMONIUM NITRATE IN SOLU,3.45,10.47,18.12,9.74,0.3458,1.0042,1.5888,0.9449,-46.23
South Dakota,19,854460,ELECTRIC CONDUCTORS FOR VOLTAGE EXCEEDING 100,1.75,3.67,6.67,9.31,0.1756,0.3519,0.5853,0.9028,39.46
South Dakota,20,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",7.88,8.21,9.16,8.76,0.7888,0.7875,0.8034,0.8494,-4.41
South Dakota,21,843390,"PARTS FOR HARVESTER, GRASS MOWERS, SORTING EG",18.18,12.21,9.06,8.62,1.821,1.1715,0.7948,0.8358,-4.92
South Dakota,22,481092,PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTI-PLY R,9.43,8.56,8.3,7.27,0.9442,0.8212,0.7281,0.7052,-12.43
South Dakota,23,841350,"RECIPROCATING POSITIVE DISPLACEMENT PUMPS, NE",4.29,5.17,6.04,6.85,0.4295,0.496,0.5298,0.6643,13.38
South Dakota,24,310210,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",35.58,15.44,15.24,6.37,3.5625,1.4812,1.3366,0.6174,-58.24
South Dakota,25,870120,ROAD TRACTORS FOR SEMI-TRAILERS,10.59,10.92,11.62,6.36,1.0606,1.0479,1.0189,0.6164,-45.3
Tennessee,0,0,World,64983.47,69809.68,76979.53,75285.04,2.8652,2.9626,3.4241,3.4411,-2.2
Tennessee,0,25,Top 25,28778.98,32069.98,38441.89,38450.92,44.2866,45.9392,49.9378,51.0738,0.02
Tennessee,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",3908.51,4372.56,6441.45,7950.55,6.0146,6.2635,8.3678,10.5606,23.43
Tennessee,2,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,6549.22,7743.49,7888.08,6158.49,10.0783,11.0923,10.247,8.1802,-21.93
Tennessee,3,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,3849.3,4121.29,4637.57,3954.42,5.9235,5.9036,6.0244,5.2526,-14.73
Tennessee,4,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1449.43,870.82,1364.98,2664.92,2.2305,1.2474,1.7732,3.5398,95.24
Tennessee,5,300220,VACCINES FOR HUMAN MEDICINE,733.22,1248.48,3375.68,2506.27,1.1283,1.7884,4.3852,3.329,-25.76
Tennessee,6,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,1065.78,1825.02,2132.55,2414.58,1.6401,2.6143,2.7703,3.2073,13.23
Tennessee,7,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,2704.61,1832.64,1671.93,1280.71,4.162,2.6252,2.1719,1.7011,-23.4
Tennessee,8,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",583.87,992.72,948.48,1112.74,0.8985,1.422,1.2321,1.478,17.32
Tennessee,9,870840,GEAR BOXES FOR MOTOR VEHICLES,1045.1,1159.77,1117.78,1066.93,1.6083,1.6613,1.452,1.4172,-4.55
Tennessee,10,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,750.38,722.93,1055.75,1025.39,1.1547,1.0356,1.3715,1.362,-2.88
Tennessee,11,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,970.38,984.99,1027.02,961.34,1.4933,1.411,1.3341,1.2769,-6.39
Tennessee,12,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",338.32,663.01,1082.71,856.43,0.5206,0.9497,1.4065,1.1376,-20.9
Tennessee,13,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",542.07,611.93,699.54,675.69,0.8342,0.8766,0.9087,0.8975,-3.41
Tennessee,14,640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,149.19,237.73,485.55,579.05,0.2296,0.3405,0.6308,0.7691,19.26
Tennessee,15,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",75.58,258.13,203.88,552.66,0.1163,0.3698,0.2648,0.7341,171.07
Tennessee,16,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",482.92,600.21,634.91,536.15,0.7431,0.8598,0.8248,0.7122,-15.55
Tennessee,17,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",405.67,458.24,522.93,525.28,0.6243,0.6564,0.6793,0.6977,0.45
Tennessee,18,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",357.63,232.39,269.73,523.02,0.5503,0.3329,0.3504,0.6947,93.9
Tennessee,19,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,436.91,565.43,538.54,504.64,0.6723,0.81,0.6996,0.6703,-6.3
Tennessee,20,300432,MEDICAMENTS CONT CORTEX HORMONES ETC DOSES,49.65,78.72,182.79,501.37,0.0764,0.1128,0.2375,0.666,174.29
Tennessee,21,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",508.67,476.4,464.23,446.55,0.7828,0.6824,0.6031,0.5931,-3.81
Tennessee,22,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,542.41,521.26,491.99,439.89,0.8347,0.7467,0.6391,0.5843,-10.59
Tennessee,23,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",278.47,336.6,356.97,407.84,0.4285,0.4822,0.4637,0.5417,14.25
Tennessee,24,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",381.4,423.57,435.51,407.52,0.5869,0.6067,0.5658,0.5413,-6.43
Tennessee,25,847149,"DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N",620.29,731.63,411.31,398.48,0.9545,1.048,0.5343,0.5293,-3.12
Texas,0,0,World,311712.67,302865.68,252111.07,229294.26,13.744,12.8531,11.214,10.4806,-9.05
Texas,0,25,Top 25,177576.25,159695.56,115642.35,108051.76,56.9679,52.7282,45.8696,47.1236,-6.56
Texas,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,88226.43,76088.02,34067.27,27584.88,28.3038,25.1227,13.5128,12.0303,-19.03
Texas,2,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,7894.83,8257.41,11558.45,17444.12,2.5327,2.7264,4.5847,7.6077,50.92
Texas,3,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",10323.39,9190.17,11369.22,11964.7,3.3118,3.0344,4.5096,5.2181,5.24
Texas,4,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,16695.22,15260.56,12695.37,8485.25,5.356,5.0387,5.0356,3.7006,-33.16
Texas,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,16389.15,13472.23,8829.14,5652.52,5.2578,4.4483,3.5021,2.4652,-35.98
Texas,6,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,3168.17,3674.74,3777.73,3960.44,1.0164,1.2133,1.4984,1.7272,4.84
Texas,7,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,3322.69,2861.16,3289.1,3650.83,1.0659,0.9447,1.3046,1.5922,11
Texas,8,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",5513.91,3884.41,2559.71,3308.12,1.7689,1.2826,1.0153,1.4427,29.24
Texas,9,852872,"RECEPTION APPARATUS FOR TELEVISION, COLOR, NE",2856.7,3353.28,2818.02,2530.84,0.9165,1.1072,1.1178,1.1038,-10.19
Texas,10,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",1711.63,1730.54,1927.52,2085.53,0.5491,0.5714,0.7646,0.9095,8.2
Texas,11,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,2481.41,2020.71,1580.74,1761.94,0.7961,0.6672,0.627,0.7684,11.46
Texas,12,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,2671.23,2295.56,1834.2,1755.78,0.857,0.7579,0.7275,0.7657,-4.28
Texas,13,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,1601.38,1658.46,1666.18,1725,0.5137,0.5476,0.6609,0.7523,3.53
Texas,14,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",1026.23,1914.4,2209.71,1615.24,0.3292,0.6321,0.8765,0.7044,-26.9
Texas,15,870120,ROAD TRACTORS FOR SEMI-TRAILERS,1503.73,1642.07,2158.11,1583.51,0.4824,0.5422,0.856,0.6906,-26.63
Texas,16,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,1424.66,1655.06,1625.55,1434.01,0.457,0.5465,0.6448,0.6254,-11.78
Texas,17,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",2391.81,1692.65,1681.48,1425.62,0.7673,0.5589,0.667,0.6217,-15.22
Texas,18,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",2034.57,1525.99,1417.31,1336.43,0.6527,0.5039,0.5622,0.5828,-5.71
Texas,19,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH,763.82,1073.26,1317.32,1323.69,0.245,0.3544,0.5225,0.5773,0.48
Texas,20,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",190.14,254.4,664.11,1288.75,0.061,0.084,0.2634,0.5621,94.06
Texas,21,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",784.48,822.51,896.12,1282.9,0.2517,0.2716,0.3554,0.5595,43.16
Texas,22,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",1317.1,1671.22,1828.23,1256.99,0.4225,0.5518,0.7252,0.5482,-31.25
Texas,23,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,1170.85,1275.39,1268.16,1209.48,0.3756,0.4211,0.503,0.5275,-4.63
Texas,24,841810,COMBINED REFRIGERATOR-FREEZERS W SEPARATE DOO,1084.37,1256,1395.77,1207.35,0.3479,0.4147,0.5536,0.5266,-13.5
Texas,25,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",1028.36,1165.37,1207.84,1177.83,0.3299,0.3848,0.4791,0.5137,-2.48
Utah,0,0,World,10638.67,11131.87,12101.45,12989.24,0.4691,0.4724,0.5383,0.5937,7.34
Utah,0,25,Top 25,6052.23,6008.27,6372.26,7627.41,56.889,53.9735,52.657,58.721,19.7
Utah,1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",3537.27,2942.28,2733.73,3476.93,33.2491,26.4312,22.5901,26.7678,27.19
Utah,2,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",161.52,594.63,795.93,1093.19,1.5182,5.3417,6.5772,8.4161,37.35
Utah,3,710813,"GOLD, NONMONETARY, SEMIMANUFACTURED FORMS NES",81.63,337.34,328.52,432.89,0.7673,3.0304,2.7147,3.3327,31.77
