statename,rank,hs6,abbreviatn,val2013,val2014,val2015,val2016,share13,share14,share15,share16,change
Puerto Rico,4,293339,CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI,876.43,805.93,1100.91,761.69,4.3896,3.9739,5.4556,3.8302,-30.81
Puerto Rico,5,293712,INSULIN AND ITS SALTS,563.96,379.56,196.02,485.93,2.8246,1.8716,0.9714,2.4435,147.9
Puerto Rico,6,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",230.56,201.55,329.04,446.91,1.1548,0.9938,1.6306,2.2473,35.82
Puerto Rico,7,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,319.8,416.26,408.5,429.89,1.6017,2.0525,2.0243,2.1617,5.24
Puerto Rico,8,902190,OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSO,479.41,490.29,705.85,381.2,2.4011,2.4175,3.4979,1.9169,-45.99
Puerto Rico,9,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",288.26,246.55,219.86,360.57,1.4438,1.2157,1.0895,1.8131,64
Puerto Rico,10,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,548.59,624.32,432.27,340.28,2.7476,3.0784,2.1421,1.7111,-21.28
Puerto Rico,11,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,132.92,526.62,197.55,315.97,0.6658,2.5967,0.979,1.5889,59.95
Puerto Rico,12,293750,"PROSTAGLANDINS,THROMBOXANES & LEUKOTRINES & D",0,212.77,294.26,267.28,0,1.0492,1.4582,1.344,-9.17
Puerto Rico,13,293500,SULFONAMIDES,476.2,269.12,254.66,218.51,2.3851,1.327,1.262,1.0988,-14.19
Puerto Rico,14,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,276.5,373.57,375.71,213.87,1.3849,1.842,1.8618,1.0755,-43.07
Puerto Rico,15,293359,"COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO",1851.92,564.39,507.57,209.18,9.2754,2.7829,2.5153,1.0519,-58.79
Puerto Rico,16,900130,CONTACT LENSES,179.63,161.14,167.93,164.22,0.8997,0.7945,0.8322,0.8258,-2.21
Puerto Rico,17,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",146.29,188.62,180.06,149.33,0.7327,0.9301,0.8923,0.7509,-17.07
Puerto Rico,18,292149,AROMATIC MONOAMINES NESOI AND THEIR DERIVATIV,219.68,240.51,366.09,146.86,1.1003,1.1859,1.8142,0.7385,-59.88
Puerto Rico,19,330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRIN,105.31,109.88,130.2,142.65,0.5275,0.5418,0.6452,0.7173,9.56
Puerto Rico,20,293729,ADRENAL CORTICAL HORMONES AND DERIV NESOI,205.73,186.01,214.05,129.2,1.0304,0.9172,1.0607,0.6497,-39.64
Puerto Rico,21,300339,"MEDICAMENT CONT HORMONES, NO ANTIBIOTICS, NO",282.04,169.5,164.41,120.28,1.4126,0.8358,0.8147,0.6048,-26.84
Puerto Rico,22,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",146.02,121.39,102.44,116.73,0.7313,0.5985,0.5076,0.587,13.95
Puerto Rico,23,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",91.76,108.96,83.74,106.42,0.4596,0.5372,0.415,0.5351,27.08
Puerto Rico,24,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,15.33,10.39,8.34,102.56,0.0768,0.0512,0.0413,0.5157,1129.47
Puerto Rico,25,294190,"ANTIBIOTICS, NESOI",41.28,125.75,226.44,94.05,0.2068,0.62,1.1221,0.4729,-58.47
Rhode Island,0,0,World,2164.11,2388.48,2132.71,2277.83,0.1371,0.1473,0.1419,0.157,6.8
Rhode Island,0,25,Top 25,1060.67,1245.03,1096.37,1311.36,49.0118,52.1266,51.4075,57.5707,19.61
Rhode Island,1,710610,SILVER POWDER,144.42,153.6,84.87,174.08,6.6732,6.431,3.9793,7.6422,105.12
Rhode Island,2,711291,WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC,100.95,160.23,178.6,169.33,4.6648,6.7084,8.3743,7.434,-5.19
Rhode Island,3,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,222.92,124.31,137.45,153.14,10.301,5.2045,6.4449,6.7229,11.41
Rhode Island,4,720449,FERROUS WASTE & SCRAP NESOI,217.24,290.16,139.29,117.86,10.0384,12.1483,6.5309,5.1741,-15.39
Rhode Island,5,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",18.65,122.89,128.55,111.14,0.8619,5.145,6.0274,4.8792,-13.54
Rhode Island,6,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",25.38,22.66,32.72,93.5,1.1729,0.9489,1.534,4.105,185.8
Rhode Island,7,711719,"OTH IMITATION JEWELRY, BASE METAL, INC PR MTL",49.46,63.28,70.28,61.06,2.2854,2.6492,3.2952,2.6807,-13.11
Rhode Island,8,284330,GOLD COMPOUNDS,66.9,58.44,49.31,54.84,3.0912,2.4469,2.3121,2.4078,11.22
Rhode Island,9,560314,"NONWOVENS, OF MMF WEIGHING > 150 G/M2",19.73,18.02,10.6,36.55,0.9115,0.7543,0.4972,1.6045,244.65
Rhode Island,10,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",11.76,11.46,20.9,35.99,0.5434,0.4797,0.98,1.5799,72.19
Rhode Island,11,30749,"CUTTLE FISH & SQUID, FROZ, DRI, SALTED OR IN",14.29,15.81,11.37,32.03,0.6605,0.6618,0.5332,1.4059,181.62
Rhode Island,12,870332,PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C,0.42,0.29,0.63,28.33,0.0195,0.0123,0.0296,1.2437,4391.11
Rhode Island,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,34.04,24.43,25,24.84,1.5729,1.0229,1.172,1.0904,-0.63
Rhode Island,14,854390,"PT ELEC MACH & APPR W INDIVIDUAL FUNCTIONS, N",20.28,30.71,38.5,23.24,0.9372,1.2856,1.8051,1.0205,-39.62
Rhode Island,15,842121,WATER FILTERING OR PURIFYING MACHINERY & APPA,14.28,17.27,14.04,20.42,0.6597,0.7232,0.6585,0.8967,45.44
Rhode Island,16,220710,"ETHYL ALCOHOL, UNDENAT, ALCHOL NOT UN 80% BY",0,0,9.33,20.25,0,0,0.4373,0.889,117.14
Rhode Island,17,392020,"PLATES, SHEETS ETC, NON-CELL ETC, POLYMR PROP",15.42,20.42,20.4,19.99,0.7126,0.8549,0.9566,0.8775,-2.03
Rhode Island,18,847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION N,3.91,15.01,19.28,19.53,0.1808,0.6286,0.904,0.8574,1.3
Rhode Island,19,600410,"KNIT/CROC FAB,WD>30 CM, CONT 5%OR MORE ELASTO",8.01,12.1,14.41,18.33,0.3703,0.5067,0.6756,0.8045,27.19
Rhode Island,20,390422,"POLYMERS NESOI OF POLYVINYL CHLORIDE, PLASTIC",18.51,15.52,22.12,17.51,0.8554,0.6497,1.0372,0.7686,-20.85
Rhode Island,21,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",7.8,7.93,12.1,16.4,0.3605,0.3321,0.5672,0.7199,35.55
Rhode Island,22,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION,16.93,24.1,18.97,16.31,0.7822,1.009,0.8893,0.7161,-13.99
Rhode Island,23,370790,"CHEM PREP,PHOTO USE, MEAS/RTL SALE, NESOI",15.27,15.74,15.25,16.21,0.7056,0.659,0.715,0.7115,6.27
Rhode Island,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,3.15,7.65,8.74,15.26,0.1457,0.3205,0.41,0.6699,74.51
Rhode Island,25,900490,"SPECTACLES, ETC, CORRECTIVE, PROTECTIVE, NESO",10.93,12.99,13.68,15.23,0.505,0.544,0.6416,0.6687,11.32
South Carolina,0,0,World,26341.16,29773.01,30988.7,31321.94,1.6687,1.8357,2.0617,2.1586,1.08
South Carolina,0,25,Top 25,13459.44,16378.8,18733.23,20606.87,51.0966,55.0122,60.4518,65.7905,10
South Carolina,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1005.98,1396.56,3886.76,5587.73,3.819,4.6907,12.5425,17.8397,43.76
South Carolina,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,3620.66,4308.14,4300.73,4526.62,13.7452,14.4699,13.8784,14.4519,5.25
South Carolina,3,870333,PASS VEH COM-IG INT COM ENG > 2500 CC,2049.43,2630.66,2678.92,2440.16,7.7803,8.8357,8.6448,7.7906,-8.91
South Carolina,4,870332,PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C,1630.68,1878.3,2345.43,2194.18,6.1906,6.3087,7.5687,7.0053,-6.45
South Carolina,5,870840,GEAR BOXES FOR MOTOR VEHICLES,69.37,353.66,605.98,685.57,0.2634,1.1879,1.9555,2.1888,13.13
South Carolina,6,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",587.82,550.02,500.02,487.84,2.2315,1.8474,1.6136,1.5575,-2.44
South Carolina,7,401194,"NEW PNUMAT RUB TIRE, CONST/INDUST VEH/MAC,RIM",128.27,103.3,140.77,486.51,0.4869,0.347,0.4543,1.5533,245.61
South Carolina,8,841199,GAS TURBINE PARTS NESOI,293.51,602.14,430.52,485.32,1.1143,2.0224,1.3893,1.5494,12.73
South Carolina,9,841182,"GAS TURBINES OF A POWER EXCEEDING 5,000 KW",646.54,1089.47,462.46,467.56,2.4545,3.6593,1.4924,1.4928,1.1
South Carolina,10,840130,"FUEL ELEMENTS (CARTRIDGES)NON-IRRADIATED, AND",405.27,179.24,166.31,399.32,1.5386,0.602,0.5367,1.2749,140.11
South Carolina,11,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",923.57,958.07,768.41,365.08,3.5062,3.2179,2.4796,1.1656,-52.49
South Carolina,12,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",356.73,358.27,351.42,330.05,1.3543,1.2033,1.134,1.0537,-6.08
South Carolina,13,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,239.41,233.62,410.43,285.74,0.9089,0.7847,1.3245,0.9123,-30.38
South Carolina,14,847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION N,19.57,68.31,94.29,211.2,0.0743,0.2294,0.3043,0.6743,123.99
South Carolina,15,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",140.55,127.08,160.03,187.09,0.5336,0.4268,0.5164,0.5973,16.91
South Carolina,16,870710,BODIES F MTR CAR/VEHICLES FOR TRANSPORTING PE,58.63,69.42,103.57,167.62,0.2226,0.2332,0.3342,0.5351,61.84
South Carolina,17,901813,MAGNETIC RESONANCE IMAGING APPARATUS,121.59,224.33,187.44,167.25,0.4616,0.7535,0.6049,0.534,-10.77
South Carolina,18,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S",133.24,166.58,164.49,161.27,0.5058,0.5595,0.5308,0.5149,-1.96
South Carolina,19,392010,"PLATES, SHEETS ETC, NON-CELL ETC, POLYMER",177.77,173.48,175.28,153.89,0.6749,0.5827,0.5656,0.4913,-12.2
South Carolina,20,843311,"MOWERS FOR LAWNS, PARKS ETC CUT DEVICE HORIZ",156.95,183.42,148.7,144.58,0.5958,0.6161,0.4798,0.4616,-2.77
South Carolina,21,870830,BRAKES AND SERVO-BREAKS; PARTS THEREOF,93.61,109.32,125.15,142.73,0.3554,0.3672,0.4039,0.4557,14.04
South Carolina,22,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,117.77,146.78,140.15,139.02,0.4471,0.493,0.4523,0.4438,-0.81
South Carolina,23,151790,"EDIBLE FATS & OIL MIXTURES & PREPAR NESOI, ET",170.75,169.65,142.74,136.94,0.6482,0.5698,0.4606,0.4372,-4.06
South Carolina,24,390760,"POLYETHYLENE TEREPHTHALATE, PR FMS",227.9,200.53,145.92,127.72,0.8652,0.6735,0.4709,0.4078,-12.47
South Carolina,25,520512,"COT YARN, 85% COT, NO RETAIL, OV 14NM NOT OV",83.88,98.44,97.3,125.88,0.3184,0.3306,0.314,0.4019,29.37
South Dakota,0,0,World,1582.15,1577.59,1419.99,1223.35,0.1002,0.0973,0.0945,0.0843,-13.85
South Dakota,0,25,Top 25,772.29,788.32,812.3,747.89,48.8125,49.9699,57.2042,61.1345,-7.93
South Dakota,1,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",115.09,125.04,90.57,88.66,7.274,7.9258,6.3781,7.2475,-2.1
South Dakota,2,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",97.11,64.42,95.84,87.9,6.1375,4.0833,6.7494,7.1849,-8.29
South Dakota,3,20312,"MEAT, SWINE, HAMS, SHLDRS, BONE IN, FRSH OR C",69.63,77.51,62.34,72.08,4.4011,4.9135,4.3905,5.892,15.62
South Dakota,4,20319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",70.45,67.97,61.73,67.89,4.4526,4.3088,4.347,5.5491,9.98
South Dakota,5,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",61.89,80.49,44.5,40.66,3.9119,5.1022,3.1339,3.3238,-8.63
South Dakota,6,20329,"MEAT OF SWINE, NESOI, FROZEN",33.97,53.91,47.53,35.99,2.1471,3.4175,3.3469,2.942,-24.27
South Dakota,7,842890,"LIFTING, HANDLING, LOADING & UNLOADING MACHY",3.33,6.91,7.32,35.91,0.2105,0.438,0.5156,2.9356,390.5
South Dakota,8,870530,FIRE FIGHTING VEHICLES,76.6,63.45,66.1,27.26,4.8418,4.0222,4.6549,2.2281,-58.76
South Dakota,9,250810,"BENTONITE, INCLUDING CALCINED",25.61,31.23,35.5,25.89,1.6189,1.9794,2.4997,2.1166,-27.05
South Dakota,10,842710,SELF-PROPELLED LIFTING ETC TRUCKS WITH ELECT,1.63,7.63,44.31,25.31,0.103,0.4837,3.1206,2.0692,-42.87
South Dakota,11,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",0.05,0.48,30.89,24.97,0.0032,0.0307,2.175,2.0411,-19.15
South Dakota,12,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",42.78,38.68,27.88,24.81,2.7037,2.4522,1.9631,2.0282,-10.99
South Dakota,13,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",6.1,4.37,42.16,22.49,0.3858,0.2769,2.9694,1.8384,-46.66
South Dakota,14,410411,"BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET",18.38,11.8,12.12,21.89,1.1618,0.7482,0.8537,1.7894,80.57
South Dakota,15,841459,"FANS, NESOI",19.86,18.62,22.44,17.02,1.2551,1.1802,1.5802,1.3914,-24.14
South Dakota,16,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE",13.13,12.41,14.61,15.39,0.83,0.7868,1.0286,1.2577,5.34
South Dakota,17,20649,"OFFAL OF SWINE EXCEPT LIVERS, EDIBLE, FROZEN",19.12,19.04,12.23,15.1,1.2084,1.2066,0.861,1.2343,23.51
South Dakota,18,230990,"ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA",8.59,14.1,13.99,14.88,0.5431,0.8939,0.9851,1.2166,6.39
South Dakota,19,50400,"ANIMAL (NOT FISH) GUTS, BLADDERS, STOMACHS &",20.72,15.63,12.11,13.36,1.3095,0.991,0.8528,1.0921,10.33
South Dakota,20,20629,"OFFAL OF BOVINE ANIMALS, EDIBLE, NESOI, FROZE",11.9,13.1,12.78,12.66,0.7522,0.8303,0.9002,1.0346,-0.99
South Dakota,21,871690,"PTS TRAILERS, SEMI-TRAILER & OT VEH N MECH PR",16.82,17.08,15.35,12.51,1.063,1.0826,1.0808,1.0228,-18.47
South Dakota,22,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",14.97,15.42,11.96,12.08,0.9465,0.9773,0.8424,0.9871,0.95
South Dakota,23,852990,"PTS,EX ANTENNA,FOR TRNSMSSN,RDR,RADIO,TV,ETC",1.91,8.14,8.12,11.48,0.1207,0.5157,0.5722,0.9383,41.29
South Dakota,24,847141,"DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, N",11.98,10.19,11.35,11.11,0.7573,0.6462,0.7995,0.9082,-2.14
South Dakota,25,392321,SACKS & BAGS (INCL CONES) OF POLYMERS OF ETHY,10.67,10.68,8.57,10.59,0.6741,0.6769,0.6035,0.8656,23.56
Tennessee,0,0,World,32473.72,33250.9,32587.84,31432.68,2.0572,2.0502,2.168,2.1663,-3.54
Tennessee,0,25,Top 25,14658.77,15259.27,15220.99,14786.61,45.1404,45.8913,46.7076,47.0422,-2.85
Tennessee,1,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",2187.58,2123.64,2221.99,2383.56,6.7365,6.3867,6.8185,7.5831,7.27
Tennessee,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,732.22,1410.88,1385.66,1311.59,2.2548,4.2431,4.2521,4.1727,-5.35
Tennessee,3,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1394.11,1224.95,1184.86,1270.72,4.2931,3.684,3.6359,4.0427,7.25
Tennessee,4,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1257.08,1254.58,1297.82,1203.36,3.8711,3.7731,3.9825,3.8284,-7.28
Tennessee,5,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,767.4,807.63,895.98,811.42,2.3631,2.4289,2.7494,2.5815,-9.44
Tennessee,6,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,704.19,826.33,811.84,687.14,2.1685,2.4851,2.4912,2.1861,-15.36
Tennessee,7,520100,"COTTON, NOT CARDED OR COMBED",771.27,524.81,693.94,640.35,2.3751,1.5783,2.1294,2.0372,-7.72
Tennessee,8,220830,WHISKIES,672.24,712.16,690.74,590.92,2.0701,2.1418,2.1196,1.88,-14.45
Tennessee,9,550200,ARTIFICIAL FILAMENT TOW,692.77,675.26,601.64,538.61,2.1333,2.0308,1.8462,1.7135,-10.48
Tennessee,10,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",530.05,599.47,573.51,528.75,1.6322,1.8029,1.7599,1.6822,-7.8
Tennessee,11,902110,"ORTHOPEDIC OR FRACTRE APPLIANCES, PARTS & ACC",523.22,517.63,492.69,449.46,1.6112,1.5568,1.5119,1.4299,-8.77
Tennessee,12,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",461.6,506.16,476.87,400.48,1.4214,1.5222,1.4633,1.2741,-16.02
Tennessee,13,902131,ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T,301.67,327.94,333.32,391.06,0.929,0.9863,1.0228,1.2441,17.32
Tennessee,14,840999,SPARK-IGNITION RECIPROCATING INT COM PISTN EN,225.99,273.91,346.59,365.26,0.6959,0.8238,1.0635,1.1621,5.39
Tennessee,15,300610,"STERILE SURGICAL CATGUT, SIMILAR STERILE MATE",504.94,420.65,410.07,351.31,1.5549,1.2651,1.2584,1.1177,-14.33
Tennessee,16,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,381.67,460.39,378.96,340.02,1.1753,1.3846,1.1629,1.0817,-10.28
Tennessee,17,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",322.53,296.51,296.17,324.19,0.9932,0.8917,0.9088,1.0314,9.46
Tennessee,18,391211,"CELLULOSE ACETATES, NONPLASTICIZED, PR FMS",477.97,456.24,333.36,318.6,1.4719,1.3721,1.023,1.0136,-4.43
Tennessee,19,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,34.05,61.23,143.71,316.89,0.1049,0.1841,0.441,1.0082,120.51
Tennessee,20,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",235.71,281.63,285.42,289.18,0.7258,0.847,0.8759,0.92,1.32
Tennessee,21,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR",474.03,461.17,326.23,275.84,1.4597,1.3869,1.0011,0.8776,-15.45
Tennessee,22,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,302.6,280.7,295.36,257.79,0.9318,0.8442,0.9064,0.8201,-12.72
Tennessee,23,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",299.69,297.61,285.22,249.33,0.9229,0.895,0.8752,0.7932,-12.58
Tennessee,24,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,240.44,245.7,231.2,248.6,0.7404,0.7389,0.7095,0.7909,7.53
Tennessee,25,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S",163.78,212.07,227.82,242.2,0.5044,0.6378,0.6991,0.7705,6.31
Texas,0,0,World,277715.52,285559.32,248605.73,231106.72,17.5934,17.6068,16.5395,15.9273,-7.04
Texas,0,25,Top 25,125078.35,132608.12,112138.9,106044.79,45.0383,46.438,45.1071,45.8856,-5.43
Texas,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,36419.46,33261.5,23902.08,18137.69,13.1139,11.6478,9.6145,7.8482,-24.12
Texas,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",21607.65,23157.85,17563.98,15754.48,7.7805,8.1096,7.065,6.817,-10.3
Texas,3,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,9716.85,10008.28,9912.23,10205.66,3.4988,3.5048,3.9871,4.416,2.96
Texas,4,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",4977.29,5910.13,5768.5,6835.26,1.7922,2.0697,2.3203,2.9576,18.49
Texas,5,271112,"PROPANE, LIQUEFIED",4589.43,7119.66,4808.22,6456.58,1.6526,2.4932,1.9341,2.7938,34.28
Texas,6,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",4972.81,4735.56,5108.09,6036.19,1.7906,1.6583,2.0547,2.6119,18.17
Texas,7,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,4874.86,4942.28,5148.36,5227.01,1.7553,1.7307,2.0709,2.2617,1.53
Texas,8,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,1831.7,7456.93,5733.39,4658.25,0.6596,2.6113,2.3062,2.0156,-18.75
Texas,9,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",2590.53,2434.4,2520.22,2880.53,0.9328,0.8525,1.0137,1.2464,14.3
Texas,10,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",2449.77,2243.68,2087.66,2732.12,0.8821,0.7857,0.8397,1.1822,30.87
Texas,11,848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I,1988.76,2424.58,2259.26,2679.4,0.7161,0.8491,0.9088,1.1594,18.6
Texas,12,390120,POLYETHYLENE HAVING A SPEC GRAVITY OF 0.94 OR,2063.48,2004.37,2194.6,2303.48,0.743,0.7019,0.8828,0.9967,4.96
Texas,13,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",2766.56,1545.51,3030.02,2232.62,0.9962,0.5412,1.2188,0.9661,-26.32
Texas,14,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,2573.36,1803.81,1832.57,1983.4,0.9266,0.6317,0.7371,0.8582,8.23
Texas,15,290919,ACYCLIC ETHERS (EXCL DIETHYL ETHER) NESOI,2928.79,2566.63,1952.34,1908.86,1.0546,0.8988,0.7853,0.826,-2.23
Texas,16,271121,"NATURAL GAS, GASEOUS",1998.84,2782.57,1984.86,1739.24,0.7197,0.9744,0.7984,0.7526,-12.37
Texas,17,520100,"COTTON, NOT CARDED OR COMBED",1719.73,1635.46,1357.79,1734.59,0.6192,0.5727,0.5462,0.7506,27.75
Texas,18,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",1213.99,1561.85,1652.11,1733.04,0.4371,0.5469,0.6645,0.7499,4.9
Texas,19,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO,854.25,962.91,1583.91,1692.64,0.3076,0.3372,0.6371,0.7324,6.86
Texas,20,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",4249.62,4678.64,3121.77,1644.69,1.5302,1.6384,1.2557,0.7117,-47.32
Texas,21,290250,STYRENE,2358.69,2615.37,1756.54,1605.96,0.8493,0.9159,0.7066,0.6949,-8.57
Texas,22,390110,POLYETHYLENE HAVING A SPECIFIC GRAVITY UNDER,1765.07,1829.27,1777.17,1527.45,0.6356,0.6406,0.7149,0.6609,-14.05
Texas,23,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",1709.57,1710.43,1649.87,1479.94,0.6156,0.599,0.6636,0.6404,-10.3
Texas,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,1757.54,1874.14,2018.3,1436.61,0.6329,0.6563,0.8118,0.6216,-28.82
Texas,25,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,1099.73,1342.29,1415.06,1419.1,0.396,0.4701,0.5692,0.614,0.29
Utah,0,0,World,16111.19,12224.1,13308.38,12077.72,1.0207,0.7537,0.8854,0.8324,-9.25
Utah,0,25,Top 25,12257.5,8099.61,9581.24,8553.07,76.0807,66.2593,71.994,70.8169,-10.73
Utah,1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",8071.96,3713.69,5118.71,4518.28,50.1016,30.38,38.4623,37.41,-11.73
Utah,2,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",1520.06,1307.9,1114.57,796.4,9.4348,10.6994,8.375,6.594,-28.55
Utah,3,210690,FOOD PREPARATIONS NESOI,522.86,482.82,473.37,488.54,3.2453,3.9497,3.557,4.045,3.2
Utah,4,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH,313.53,305.97,292.32,356.7,1.946,2.503,2.1965,2.9534,22.02
Utah,5,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",198.83,239.7,227.7,283.82,1.2341,1.9609,1.7109,2.3499,24.65
Utah,6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",313.32,402.76,302.32,258.68,1.9448,3.2948,2.2717,2.1418,-14.44
Utah,7,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,214.07,220.22,202.95,221.35,1.3287,1.8015,1.525,1.8327,9.07
Utah,8,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON,109.56,145.33,169.28,193.78,0.68,1.1889,1.272,1.6045,14.48
Utah,9,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",122.58,196.89,153.63,157.36,0.7608,1.6107,1.1544,1.3029,2.43
Utah,10,330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",178.71,199.23,146.99,150.23,1.1092,1.6298,1.1045,1.2438,2.21
Utah,11,740311,REFINED COPPER CATHODES AND SECTIONS OF CATHO,7.96,149.06,196.79,124.23,0.0494,1.2194,1.4787,1.0286,-36.87
Utah,12,360300,SAFETY FUSES; DETONATING FUSE; PERCUSSION CAP,58.23,73.23,126.79,111.12,0.3614,0.599,0.9527,0.9201,-12.36
Utah,13,330129,"ESSENTIAL OILS, NESOI",20.98,50.98,76.35,97.71,0.1302,0.417,0.5737,0.809,27.98
Utah,14,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",59.11,68.12,87.02,95.85,0.3669,0.5573,0.6538,0.7936,10.15
Utah,15,902230,X-RAY TUBES,159.58,80.83,119.15,85.82,0.9905,0.6612,0.8953,0.7106,-27.97
